2.805648e-01	2.829416e-01	4.118633e-01	5.979681e-01	6.095412e-01
2.683793e-01	2.652427e-01	3.676651e-01	5.535628e-01	6.950887e-01
2.743171e-01	2.739270e-01	3.990071e-01	5.754625e-01	6.357974e-01
3.518268e-01	3.455202e-01	4.873107e-01	7.230541e-01	2.296170e-01
2.572142e-01	2.623733e-01	3.964297e-01	5.833779e-01	6.876538e-01
2.893886e-01	2.906499e-01	4.072935e-01	5.891590e-01	5.861670e-01
2.818596e-01	2.776947e-01	4.282866e-01	6.195612e-01	6.221437e-01
7.613361e-03	7.602218e-03	1.082828e-02	1.539354e-02	1.005256e+00
2.581518e-01	2.631251e-01	3.965340e-01	5.825907e-01	6.843934e-01
2.833286e-01	2.829972e-01	4.101190e-01	5.894353e-01	6.009992e-01
2.693697e-01	2.690259e-01	3.935040e-01	5.732380e-01	6.586401e-01
3.442018e-01	3.432428e-01	4.800316e-01	7.071252e-01	2.812818e-01
2.614835e-01	2.641992e-01	3.888675e-01	5.608233e-01	6.756826e-01
3.568752e-01	3.573674e-01	4.998539e-01	7.359071e-01	5.056613e-02
2.137971e-01	2.130179e-01	3.190590e-01	4.595682e-01	8.211470e-01
2.441888e-01	2.455007e-01	3.515525e-01	5.026619e-01	7.265528e-01
2.914714e-01	2.900995e-01	4.050984e-01	5.837329e-01	5.899515e-01
3.547495e-01	3.539382e-01	4.996101e-01	7.205923e-01	6.182045e-02
2.838419e-01	2.835898e-01	4.085659e-01	5.849088e-01	5.983438e-01
3.609488e-01	3.535301e-01	4.984135e-01	7.445147e-01	8.309269e-02
2.303820e-01	2.297444e-01	3.242520e-01	4.688568e-01	7.739936e-01
2.132703e-01	2.164405e-01	3.204470e-01	4.606449e-01	8.153625e-01
2.831093e-01	2.825843e-01	4.104902e-01	5.899164e-01	6.012278e-01
3.421402e-01	3.417983e-01	4.812041e-01	6.944220e-01	2.745888e-01
2.611423e-01	2.484674e-01	4.217225e-01	6.496857e-01	7.115606e-01
1.075301e-01	1.086582e-01	1.571349e-01	2.281137e-01	9.762898e-01
2.975503e-01	2.972011e-01	4.156610e-01	6.074842e-01	5.629910e-01
2.922955e-01	2.922718e-01	4.010154e-01	5.975215e-01	6.000084e-01
2.823662e-01	2.799311e-01	4.321716e-01	6.263632e-01	6.166626e-01
2.529488e-01	2.558272e-01	3.600090e-01	5.319428e-01	7.193148e-01
2.856024e-01	2.893303e-01	4.052654e-01	5.978175e-01	6.058308e-01
3.485992e-01	3.413770e-01	4.810270e-01	7.193351e-01	2.802672e-01
1.920147e-01	1.907902e-01	2.768791e-01	3.971559e-01	8.521755e-01
3.425849e-01	3.421480e-01	4.811970e-01	6.977199e-01	2.753307e-01
2.135404e-01	2.155411e-01	3.021396e-01	4.372206e-01	8.079150e-01
2.230287e-01	2.263633e-01	3.294212e-01	4.804388e-01	7.903334e-01
2.531854e-01	2.538912e-01	3.647204e-01	5.201291e-01	7.005227e-01
2.631621e-01	2.569000e-01	3.962651e-01	5.843773e-01	6.883546e-01
2.941747e-01	2.909027e-01	4.044931e-01	5.931716e-01	5.888764e-01
1.574823e-01	1.537232e-01	2.347221e-01	3.447427e-01	9.345409e-01
2.832339e-01	2.828880e-01	4.104037e-01	5.902692e-01	6.014889e-01
3.329180e-01	3.328211e-01	4.675568e-01	6.783458e-01	3.586202e-01
3.543190e-01	3.603117e-01	4.990131e-01	7.426515e-01	6.281649e-02
3.475442e-01	3.412965e-01	4.810635e-01	7.153916e-01	2.807836e-01
2.422970e-01	2.448056e-01	3.553834e-01	5.130694e-01	7.352997e-01
2.836732e-01	2.833949e-01	4.090782e-01	5.863975e-01	5.992167e-01
3.008880e-01	3.006736e-01	4.249741e-01	6.065508e-01	5.309358e-01
3.444023e-01	3.449085e-01	4.856912e-01	6.992294e-01	2.463891e-01
1.076497e-01	1.086875e-01	1.568943e-01	2.272809e-01	9.742261e-01
2.118703e-01	2.154446e-01	3.209720e-01	4.653347e-01	8.190126e-01
2.931187e-01	2.941416e-01	4.055395e-01	5.923407e-01	5.893639e-01
3.159828e-01	3.174960e-01	4.426914e-01	6.487794e-01	4.712121e-01
2.446180e-01	2.429191e-01	3.330066e-01	4.971390e-01	7.570821e-01
2.287919e-01	2.271365e-01	3.314462e-01	4.739206e-01	7.736491e-01
3.578162e-01	3.706308e-01	4.989328e-01	8.028867e-01	6.589767e-02
3.430223e-01	3.430261e-01	4.811719e-01	6.985053e-01	2.724957e-01
1.880663e-01	1.876424e-01	2.624442e-01	3.796265e-01	8.595415e-01
1.803000e-01	1.796508e-01	2.530028e-01	3.665202e-01	8.742511e-01
3.480330e-01	3.446701e-01	4.864398e-01	7.060808e-01	2.334111e-01
3.439552e-01	3.407574e-01	4.812050e-01	6.976087e-01	2.753081e-01
2.723992e-01	2.716205e-01	3.890685e-01	5.566406e-01	6.427872e-01
3.519646e-01	3.515898e-01	4.766363e-01	7.727352e-01	3.046852e-01
2.893885e-01	2.877611e-01	4.068160e-01	5.902951e-01	5.928060e-01
2.610162e-01	2.603027e-01	3.773780e-01	5.399025e-01	6.796034e-01
2.838365e-01	2.821217e-01	4.237117e-01	6.092234e-01	6.055394e-01
2.204500e-01	2.231652e-01	3.082936e-01	4.547381e-01	8.041220e-01
2.981627e-01	2.970513e-01	4.164354e-01	6.066366e-01	5.600831e-01
2.433561e-01	2.454422e-01	3.310474e-01	5.008595e-01	7.635300e-01
3.474185e-01	3.418131e-01	4.844907e-01	7.102051e-01	2.713698e-01
3.668918e-01	3.529378e-01	4.990734e-01	7.645956e-01	6.399073e-02
2.571877e-01	2.634519e-01	4.037661e-01	5.995467e-01	6.868437e-01
1.724329e-01	1.735603e-01	2.482654e-01	3.561533e-01	8.835737e-01
2.149605e-01	2.101300e-01	3.213391e-01	4.697979e-01	8.224606e-01
1.308698e-01	1.304474e-01	1.874864e-01	2.674678e-01	9.388367e-01
2.836536e-01	2.833022e-01	4.097976e-01	5.906062e-01	6.016546e-01
2.768170e-01	2.756792e-01	3.848480e-01	5.741112e-01	6.570888e-01
2.167829e-01	2.147998e-01	3.135168e-01	4.492545e-01	8.012701e-01
2.532491e-01	2.558195e-01	3.594778e-01	5.299936e-01	7.177842e-01
1.808813e-01	1.814243e-01	2.610567e-01	3.739332e-01	8.692756e-01
2.518455e-01	2.584284e-01	4.039444e-01	6.068147e-01	7.072201e-01
2.572643e-01	2.535962e-01	4.082588e-01	6.184846e-01	7.092060e-01
2.409638e-01	2.444135e-01	3.584693e-01	5.215992e-01	7.416055e-01
2.673748e-01	2.712006e-01	3.966374e-01	5.804121e-01	6.587743e-01
1.617360e-01	1.629480e-01	2.350413e-01	3.364844e-01	8.999309e-01
2.622929e-01	2.560294e-01	3.983275e-01	5.867401e-01	6.924356e-01
3.427185e-01	3.422560e-01	4.811946e-01	6.987265e-01	2.755573e-01
2.424545e-01	2.452257e-01	3.546265e-01	5.109388e-01	7.335345e-01
2.445638e-01	2.456797e-01	3.509099e-01	5.002324e-01	7.246343e-01
3.435138e-01	3.429359e-01	4.809072e-01	7.032844e-01	2.765840e-01
3.394405e-01	3.355459e-01	4.737009e-01	6.905786e-01	3.258837e-01
2.813601e-01	2.804563e-01	4.154349e-01	6.041759e-01	6.095795e-01
3.380793e-01	3.377093e-01	4.737245e-01	6.908718e-01	3.235400e-01
2.878271e-01	2.861875e-01	4.043079e-01	5.871194e-01	5.995595e-01
2.707627e-01	2.698359e-01	3.803861e-01	5.651996e-01	6.728482e-01
2.663504e-01	2.641740e-01	3.904949e-01	5.645471e-01	6.662493e-01
1.635933e-01	1.634623e-01	2.322091e-01	3.293006e-01	8.890129e-01
2.410322e-01	2.401568e-01	3.394601e-01	4.875141e-01	7.419316e-01
2.837828e-01	2.810261e-01	3.930930e-01	5.844786e-01	6.333205e-01
1.536895e-01	1.549943e-01	2.242106e-01	3.198833e-01	9.143033e-01
1.248018e-01	1.252572e-01	1.764843e-01	2.523603e-01	9.419106e-01
3.435471e-01	3.370536e-01	4.745389e-01	7.076852e-01	3.222627e-01
2.756511e-01	2.752604e-01	3.890652e-01	5.593233e-01	6.362338e-01
2.135148e-01	2.155665e-01	3.021396e-01	4.372206e-01	8.079150e-01
2.246158e-01	2.262830e-01	3.279852e-01	4.750693e-01	7.843648e-01
2.659211e-01	2.653847e-01	3.832489e-01	5.447138e-01	6.652564e-01
3.402997e-01	3.475735e-01	4.766911e-01	7.316594e-01	3.155525e-01
3.608920e-01	3.581592e-01	4.983357e-01	7.641339e-01	8.558295e-02
2.807046e-01	2.714737e-01	3.733234e-01	5.808780e-01	6.859107e-01
2.597448e-01	2.594967e-01	3.972505e-01	5.872406e-01	6.903558e-01
3.431122e-01	3.370074e-01	4.760889e-01	7.055664e-01	3.161440e-01
2.873596e-01	2.871746e-01	4.040124e-01	5.812697e-01	5.945146e-01
2.261728e-01	2.253103e-01	3.266464e-01	4.673175e-01	7.765542e-01
3.511466e-01	3.493612e-01	4.930041e-01	7.159552e-01	1.760705e-01
2.555780e-01	2.611065e-01	4.011880e-01	5.915491e-01	6.979516e-01
2.378834e-01	2.329768e-01	3.175219e-01	4.827428e-01	7.876586e-01
2.755511e-01	2.741987e-01	3.973351e-01	5.699704e-01	6.324167e-01
1.223032e-01	1.237790e-01	1.807314e-01	2.606961e-01	9.597009e-01
2.684152e-01	2.672282e-01	3.963575e-01	5.744331e-01	6.584673e-01
2.341933e-01	2.313017e-01	3.419841e-01	4.994485e-01	7.705453e-01
2.166132e-01	2.135311e-01	3.170086e-01	4.561300e-01	8.091872e-01
2.582235e-01	2.628859e-01	3.946000e-01	5.778978e-01	6.846349e-01
2.841145e-01	2.824350e-01	4.234298e-01	6.081857e-01	6.050420e-01
2.785074e-01	2.775213e-01	3.881175e-01	5.747054e-01	6.462464e-01
2.603316e-01	2.613723e-01	3.795488e-01	5.449553e-01	6.795423e-01
3.455429e-01	3.414170e-01	4.819553e-01	7.021643e-01	2.747841e-01
2.393010e-01	2.383097e-01	3.461351e-01	4.933316e-01	7.451314e-01
3.422347e-01	3.450453e-01	4.798655e-01	7.071482e-01	2.822798e-01
2.895100e-01	2.893269e-01	4.074191e-01	5.848150e-01	5.837119e-01
1.078102e-01	1.075322e-01	1.542826e-01	2.201654e-01	9.616076e-01
2.668991e-01	2.655415e-01	3.820243e-01	5.507869e-01	6.672421e-01
3.439537e-01	3.406063e-01	4.815371e-01	6.983612e-01	2.754910e-01
2.606456e-01	2.596129e-01	3.792291e-01	5.456674e-01	6.838285e-01
3.453791e-01	3.420516e-01	4.830197e-01	7.008639e-01	2.620812e-01
2.540020e-01	2.555572e-01	3.573281e-01	5.221930e-01	7.131731e-01
2.971574e-01	2.996175e-01	4.189669e-01	6.169346e-01	5.613612e-01
1.876192e-01	1.871776e-01	2.631637e-01	3.799466e-01	8.599645e-01
2.371966e-01	2.358374e-01	3.356294e-01	4.923490e-01	7.641787e-01
3.016756e-02	3.014335e-02	4.281983e-02	6.072257e-02	9.994085e-01
2.628022e-01	2.624619e-01	3.832243e-01	5.504377e-01	6.734310e-01
1.580233e-01	1.570884e-01	2.298823e-01	3.296133e-01	9.111915e-01
1.760058e-01	1.753112e-01	2.509572e-01	3.585623e-01	8.756495e-01
3.069673e-01	3.127854e-01	4.301226e-01	6.565832e-01	5.324326e-01
3.552187e-01	3.576202e-01	5.013452e-01	7.331363e-01	9.826487e-03
2.614171e-01	2.608455e-01	3.761539e-01	5.369867e-01	6.774710e-01
2.610892e-01	2.664247e-01	3.980529e-01	5.881531e-01	6.792258e-01
3.541964e-01	3.590146e-01	4.992742e-01	7.356713e-01	5.454154e-02
1.806068e-01	1.815921e-01	2.602864e-01	3.731785e-01	8.719140e-01
3.485818e-01	3.413794e-01	4.798405e-01	7.163528e-01	2.830038e-01
2.135148e-01	2.155665e-01	3.021396e-01	4.372206e-01	8.079150e-01
3.437406e-01	3.407269e-01	4.812124e-01	6.966220e-01	2.750859e-01
3.456232e-01	3.462262e-01	4.868034e-01	7.119183e-01	2.408831e-01
3.538550e-01	3.555593e-01	4.995129e-01	7.174567e-01	6.169638e-02
